Bug_ID,Product,Component,Status,Resolution,Summary,Changed,Description,Duplicate_Bug_Ids
560887.0,JDT,UI,CLOSED,DUPLICATE,Suggestion/Code Completion popup window not following input text alphabetically,2020-03-11 12:47:00,created attachment   popup window with suggested entries  ex   scanner sc   new scanner   sc nextint      produces sc hasnextint  after pressing the semicolon changing what                   was typed   in the popup as the sc next     is typed the list starts at hasnext    instead of next     workaround is to tab into list and scroll with arrow keys to desired statement and press enter to insert proper line  otherwise ide changes the input text as shown above forcing you to erase and retype  this is not terribly time consuming but not the expected behavior for suggestion  code completion ,560278.0
562445.0,CDT,terminal,CLOSED,DUPLICATE,TM Terminal has broken lscolor in /bin/bash,2020-05-01 10:16:23,created attachment   incorrect color use  i have colors set up in my local bash environment which work well in all normal system terminals  in tm terminal under eclipse this creates weird artifacts where random characters are miscolored and enter text into the prompt shifts these as typed   specifically i am using this in my profile  export clicolor   export lscolors exfxcxdxbxegedabagacad,561442.0
564433.0,Platform,UI,CLOSED,DUPLICATE,Diagnostics do not expand in Error Log view,2021-01-21 07:10:24,under certain conditions  diagnostics logged by qvto can not be expanded in the error log view  even though they have children  the children will only become visible after eclipse is restarted   this is strange because the approach in qvtplugin logdiagnostic  doesn t seem so wrong  after restarting eclipse  the errors also show a different plug in id   ,567395.0
569022.0,Platform,UI,CLOSED,DUPLICATE,Background color of console toolbar doesn't match background color of console if toolbar is not pushed from the tab row,2021-02-23 06:27:40,how to reproduce  setup  eclipse ide for java developers   version        build id        preconditions      have the console view set up in a way so that the console view toolbar does not fit into the space the not used by the views header    actions      focus the console view     run something that runs for at least a view seconds      terminate what was started in       focus something else then the console view       run something that runs for at least a view seconds    observed      background of toolbar and background of console view are white     background of toolbar turns gray while background of console stays white       no change     background of toolbar and background of console view same change of gray     background of toolbar turns to a lighter gray while background of console stays the same      expected      background of toolbar and console are the same color       background of toolbar and console are the same color  ,546987.0
569139.0,Platform,SWT,CLOSED,DUPLICATE,In debug preview of state variable is not showing after update SO Big sur,2020-12-04 07:37:22,created attachment   evidence  when i put the mouse on a variable with content in debug does not show content,568813.0
570013.0,Platform,UI,CLOSED,DUPLICATE,Icons not grayed out when debugging,2021-01-02 02:57:57,created attachment   video,569750.0
576135.0,JDT,Core,CLOSED,DUPLICATE,CTRL context menu is missing in parameterized abstract class implementation,2021-09-22 03:42:55,the context menu   is missing when hovering with the mouse over a variable or enum value that is accessed inside a parameterized abstract class implementation and pressing the ctrl key at the same time    the click on these variables enum values when pressing the ctrl key at the same time to open the declaration doesn t work either   it doesn t matter where the variable is defined  this issue is reproducible when it s a constant in another class or an enum value   i especially stumbled across this issue when using openjfx s task   the issue can be reproduced with this sscce   import javafx concurrent task   public class test      public static void main          string yourname    niklas         task integer  task   new task               integer hashcode   yourname hashcode      context menu for variable  yourname  is missing here            override          protected integer call  throws exception               this hashcode         context menu for variable  hashcode  is missing here              integer anothervariable                  anothervariable intvalue      context menu for variable  anothervariable  is missing here              return yourname length      context menu for variable  yourname  is missing here                           ,576121.0
577245.0,Oomph,Version Management,CLOSED,DUPLICATE,Eclipse Installer 1.18.0 auto-updater is broken,2021-11-14 06:20:16,not only is it unable to update  but it s even unable to detect that it s no longer the newest version    reporting that there s no update available ,560565.0
525346.0,Equinox,Launcher,CLOSED,DUPLICATE,application error Eclipse Javascript Oxygen,2017-09-29 02:30:57,created attachment   error log  hello   i cannot start up application  getting the following message   an error has occurred  see log file   please find attached the concerning log file   thank you  eli,520636.0
529830.0,Platform,User Assistance,CLOSED,DUPLICATE,"[sonar] Resolve ""Possible null pointer dereference due to return value of called method""",2018-01-15 12:47:19,resolve problems related to the following query      rule findbugs   rule sev critical severity critical,529828.0
533191.0,Oomph,Setup,CLOSED,DUPLICATE,Different icons used in installer and import wizard,2018-04-04 02:35:09,created attachment   screenshot of installer and import wizard  on the project selection page there are  container  projects  those have different icons in the standalone installer   and in the oomph import wizard     see screenshot ,532445.0
536383.0,Platform,Doc,CLOSED,DUPLICATE,Typo in Extending Tips page,2018-06-28 04:18:24,created attachment   screenshot of extending tips page  in the extending tips page  the  trip provider  should be  tip provider   see the screenshot attached   build id     ,535975.0
540283.0,PDE,UI,CLOSED,DUPLICATE,"[sonar] Resolve ""Inefficient use of keySet iterator instead of entrySet iterator""",2018-10-18 16:45:10,resolve issues  performance   inefficient use of keyset iterator instead of entryset iterator   sonar query      rule findbugs   rule sev critical severity critical,528180.0
551809.0,JDT,UI,CLOSED,DUPLICATE,Wrong highlighting in module-info.java,2019-10-05 13:47:42,created attachment   error display  the mechanism that selects as keywords in module info java file is highlighted the word  module  as part of a package ,488754.0
560842.0,Platform,User Assistance,RESOLVED,DUPLICATE,[Tips] Typo in Tip of the Day UI Feature details,2020-04-27 03:32:30,the details of the feature read as follows   contains the eclipse tips framework  the tips framework was designed for eclipse photon and higher versions  it may be installed on lower versions  the oldest version tested was eclipse neon  you success on even older versions may vary    this should probably read  your success on even       or maybe we should completely remove references to older eclipse versions  older than neon is almost half a decade old now ,560447.0
563679.0,JDT,UI,CLOSED,DUPLICATE,Decorators for JavaBrowsing view have white background anti-aliasing,2020-05-28 11:18:49,created attachment   example of some of the icon decorators exhibiting the problem  when browsing in the java browsing perspective  some decorator icons have an anti aliased white background    this works fine on a light theme  but fails on a dark theme as the white background washes out what the colours were ,511234.0
576217.0,EGit,UI,CLOSED,DUPLICATE,Paste repo URI not working for quoted URIs,2021-10-11 02:26:59,the current version of gerrit on eclipse org shows clone uris with quotes  those are not recognized by the  paste clone uri  command ,566305.0
510433.0,z_Archived,LSP4E,CLOSED,DUPLICATE,Allow multi-project servers,2022-02-04 09:12:31,currently  according to     a server instance is linked to a single project  this means that projects sharing the workspace and that have interdependencies will waste resources and possibly even won t be aware of each other    if projects reference each other    they should use the same server instance ,522577.0
511175.0,JDT,UI,CLOSED,DUPLICATE,"[quick fix] Provide Quick Fix to ""Change type assignment with cast",2017-04-21 10:52:11,i have something like this   mytype     m getit    now i would like to change mytype to another type  current process is       change type  mynewtype     m getit       get an error     move cursor to m getit  and use quick fix to add a type cast  i suggest to offer a quick fix on mytype to change the type and to include a cast ,515579.0
511463.0,JDT,UI,CLOSED,DUPLICATE,extends open type by line number and method name,2017-02-01 11:51:24,open type with class name and  methodname can jump directly to method and class name plus  linenumber can jump directly to line ,221291.0
511495.0,z_Archived,Recommenders,CLOSED,DUPLICATE,[wiring] Various *.rcp bundles unresolved,2019-07-24 14:35:31,a longer description  unresolved bundles  org eclipse recommenders apidocs org eclipse recommenders apidocs rcp org eclipse recommenders calls org eclipse recommenders calls rcp org eclipse recommenders constructors org eclipse recommenders constructors rcp org eclipse recommenders models org eclipse recommenders models rcp org eclipse recommenders overrides org eclipse recommenders overrides rcp org eclipse recommenders snipmatch rcp,483724.0
511916.0,OCL,Core,RESOLVED,DUPLICATE,Regenerate ocl xtext plugins with xtext >= 2.10.0,2017-02-08 11:43:19,is it possible to regenerate the ocl xtext plugins with xtext          and include these in the upcoming neon     rationale  since the current ocl xtext plugins were generated with xtext          it is not possible to reuse the ocl grammars when generating code with xtext           which is shipped with neon  of course i could generate my code with xtext          but then i cannot use my codebase with the ocl xtext plugins from git master   ,495691.0
512785.0,Mylyn,Tasks,RESOLVED,DUPLICATE,Activating a task does not update the commit comment,2017-02-28 17:49:54,activating a task in the mylyn task list does not change the commit comment immediately  you have to manually update the commit comment the first time  then after the first commit mylyn will update the commit comment with the correct task information   it would be more convenient if as part of activating the task  the commit comment gets updated immediately  perhaps if there are uncommitted changes it could give the user the choice of updating the commit comment or committing before activating the new task ,472716.0
513443.0,Platform,Search,CLOSED,DUPLICATE,Search view should support Expand All/Collapse All shortcuts,2017-04-12 11:58:30,for some of the actions in the search view s toolbar    there are keyboard shortcuts available   for expand all and collapse all  however  no shortcuts are bound  even though these commands have shortcuts in other views   ,503155.0
513816.0,Papyrus,SysML,CLOSED,DUPLICATE,[SysML1.4][BDD] Harmonize the palette,2017-09-15 04:50:13,the sysml     block definition diagram palette must be harmonized  some elements must be regrouped in stacks  for example  the test case elements creation must be regrouped   some menus must be renamed  for example  the controloperator must be declined for operation and behavior   finally  the correct icons must be managed  for example  the controloperation icons are not the correct ones ,521569.0
514314.0,z_Archived,Recommenders,CLOSED,DUPLICATE,[wiring] Various *.rcp bundles unresolved,2019-07-24 14:35:35,a longer description  unresolved bundles  org eclipse recommenders apidocs org eclipse recommenders apidocs rcp org eclipse recommenders calls org eclipse recommenders calls rcp org eclipse recommenders constructors org eclipse recommenders constructors rcp org eclipse recommenders models org eclipse recommenders models rcp org eclipse recommenders overrides org eclipse recommenders overrides rcp,513809.0
514526.0,z_Archived,Recommenders,CLOSED,DUPLICATE,unresolved bundles,2019-07-24 14:36:53,a longer description  unresolved bundles  org eclipse recommenders apidocsorg eclipse recommenders apidocs rcporg eclipse recommenders callsorg eclipse recommenders calls rcporg eclipse recommenders constructorsorg eclipse recommenders constructors rcporg eclipse recommenders modelsorg eclipse recommenders models rcporg eclipse recommenders overridesorg eclipse recommenders overrides rcporg eclipse recommenders snipmatch rcp,514314.0
514588.0,z_Archived,Recommenders,CLOSED,DUPLICATE,Code Recommenders Installation problem,2019-07-24 14:36:18,created attachment   code recommenders won t fix  even after  clean  restart  a longer description  unresolved bundles  org eclipse recommenders apidocsorg eclipse recommenders apidocs rcporg eclipse recommenders callsorg eclipse recommenders calls rcporg eclipse recommenders constructorsorg eclipse recommenders constructors rcporg eclipse recommenders modelsorg eclipse recommenders models rcporg eclipse recommenders overridesorg eclipse recommenders overrides rcporg eclipse recommenders snipmatch rcp,514314.0
514926.0,Platform,Text,CLOSED,DUPLICATE,A general command and shortcut to toggle comments,2017-04-07 08:25:48,almost every text editor re define a command to toggle comments and binds it with shift ctrl c  it would be nice to provide some factorization and define the command and shortcut at platform text level and let specific editors add a handler ,207881.0
514979.0,Platform,Text,CLOSED,DUPLICATE,[Generic editor] enableWhen element on generic editor extensions,2018-03-23 03:33:24,some extensions to generic editor would require finer conditions to define whether they re active or not  as they cannot know statically whether they can contribute to an editor    the extensions to the generic editor should allow an optional enablewhen element using the expression framework  hence  dynamic  extensions would be able to use it   to enable themselves with detailed conditions ,532774.0
514983.0,z_Archived,Recommenders,CLOSED,DUPLICATE,"Crashed when getting code recommendation after pressing ""."" when there are code right after the cursor",2019-07-24 14:36:21,a longer description  unresolved bundles  org eclipse recommenders apidocsorg eclipse recommenders apidocs rcporg eclipse recommenders callsorg eclipse recommenders calls rcporg eclipse recommenders constructorsorg eclipse recommenders constructors rcporg eclipse recommenders modelsorg eclipse recommenders models rcporg eclipse recommenders overridesorg eclipse recommenders overrides rcporg eclipse recommenders snipmatch rcp,514314.0
515216.0,JDT,Text,CLOSED,DUPLICATE,Improve default matching bracket highlighting,2017-04-13 06:33:31,created attachment   screenshot on bracket matching in intellij  intellij makes it really easy to see the matching bracket    i suggest to also use a visible color for the matching brackets in our default settings ,52067.0
515636.0,z_Archived,Recommenders,CLOSED,DUPLICATE,Your short description,2019-07-24 14:35:48,a longer description  unresolved bundles  org eclipse recommenders apidocsorg eclipse recommenders apidocs rcporg eclipse recommenders callsorg eclipse recommenders calls rcporg eclipse recommenders constructorsorg eclipse recommenders constructors rcporg eclipse recommenders modelsorg eclipse recommenders models rcporg eclipse recommenders overridesorg eclipse recommenders overrides rcporg eclipse recommenders snipmatch rcp,513809.0
515637.0,z_Archived,Recommenders,CLOSED,DUPLICATE,Your short description,2019-07-24 14:35:38,a longer description  unresolved bundles  org eclipse recommenders apidocsorg eclipse recommenders apidocs rcporg eclipse recommenders callsorg eclipse recommenders calls rcporg eclipse recommenders constructorsorg eclipse recommenders constructors rcporg eclipse recommenders modelsorg eclipse recommenders models rcporg eclipse recommenders overridesorg eclipse recommenders overrides rcporg eclipse recommenders snipmatch rcp,513809.0
515783.0,z_Archived,Recommenders,CLOSED,DUPLICATE,[wiring] HttpComponents wiring issue,2019-07-24 14:35:43,a longer description  unresolved bundles  org eclipse recommenders apidocsorg eclipse recommenders apidocs rcporg eclipse recommenders callsorg eclipse recommenders calls rcporg eclipse recommenders constructorsorg eclipse recommenders constructors rcporg eclipse recommenders modelsorg eclipse recommenders models rcporg eclipse recommenders overridesorg eclipse recommenders overrides rcporg eclipse recommenders snipmatch rcp,513809.0
515817.0,z_Archived,PDT,CLOSED,DUPLICATE,Add Servers view to PHP perspective,2020-05-14 13:19:05,i think with built in server we should add server view to php perspective  in folder with console and history ,517673.0
516151.0,Sirius,Diagram,RESOLVED,DUPLICATE,One diagram element that represents an implicit combination of multiple Ecore Objects,2017-05-05 08:56:45,it would be useful if a single diagram element can represent an implicit combination of multiple ecore objects   see for example slides   and   of   corp   integrating textual and graphical editing in the poosl ide   where the displayed sirius diagram element would ideally be coupled to the combination of an instance and a port ecore object  unfortunately  the ecore model does not   explicitly contain an eobject for this combination   it would be inconvenient to create a derived ecore attribute  only for this purpose ,516150.0
516406.0,Platform,IDE,CLOSED,DUPLICATE,eclipse console color,2022-01-30 11:56:09,would be nice to provide enhancements for console output      ansi compatible console output to show e g  colors by log levels  actually eclipse console does not care about log settings for color          x manual layouts html   highlight  d   t        msg n throwable  fatal white  error red  warn blue  info black  debug green  trace blue       if console outputs classname  then a link should be provided to jump to that class name  i dont know  if this is possible  ,112948.0
517070.0,z_Archived,Recommenders,CLOSED,DUPLICATE,Your short description,2019-07-24 14:36:00,a longer description  unresolved bundles  org eclipse recommenders apidocsorg eclipse recommenders apidocs rcporg eclipse recommenders callsorg eclipse recommenders calls rcporg eclipse recommenders constructorsorg eclipse recommenders constructors rcporg eclipse recommenders modelsorg eclipse recommenders models rcporg eclipse recommenders overridesorg eclipse recommenders overrides rcporg eclipse recommenders snipmatch rcp,513809.0
517167.0,EGit,UI,CLOSED,DUPLICATE,"""Show Revision Information"" should be a toggle",2017-05-24 05:38:07,the context menu on the editor ruler contains an entry  show revision information  that enables blame annotations on the ruler sidebar  this entry should be a toggle like the  quick diff  entry right above it   currently  it just enables the blame annotations and causes an additional  revisions  submenu to appear below it  it stays available in the context menu without any status indication and essentially does nothing  removing the blame annotations has to be done through the separate  hide revision information  entry in the submenu  this is not very intuitive   instead   show revision information  should become a toggle that enables and disables the blame annotations and shows its status with a check mark  the  hide revision information  action can then be removed ,454476.0
517556.0,Sirius,Core,CLOSED,DUPLICATE,[aird editor] Support semantic model addition/registration by drag'n'drop in the editor,2017-11-08 03:37:32,it should be possible to add a new semantic model to a session   by simply drag n dropping the model file from the workpace   into the  models  block of the aird editor ,517532.0
518298.0,z_Archived,LSP4E,CLOSED,DUPLICATE,allow sending custom messages to server,2022-02-04 09:12:32,it would be great if users of the   integration could not only receive arbitrary messages from the language server    but also send custom messages to the server   maybe   should support the mechanism that   implemented  using a custom languageclient to deal with custom  self defined messages  for example     projects   blob master headless services commons commons language server src main java org springframework ide vscode commons languageserver   java,519952.0
518387.0,WTP Java EE Tools,jst.j2ee,CLOSED,DUPLICATE,Ensure Java EE 8 archives can be imported/exported and are supported in binary mode,2017-10-11 10:45:01,we need to ensure that java ee   archives can be imported into wtp  can be exported to their appropriate formats  and can be imported used as binaries ,518383.0
518390.0,WTP Java EE Tools,jst.j2ee,CLOSED,DUPLICATE,Default model providers for Java EE 8 facets,2017-10-10 18:06:57,we need to create default factory and provider classes for java ee   facets ,518383.0
518391.0,WTP Java EE Tools,jst.j2ee,CLOSED,DUPLICATE,Upgrade / enhance Java EE constant API's for Java EE 8,2017-06-23 15:58:25,we need to update the java ee constant api s to support java ee    a few of the constant classes that will need changing are       s,518383.0
518392.0,WTP Java EE Tools,jst.j2ee,CLOSED,DUPLICATE,Java EE 8 Project creation for core module types,2017-11-03 13:58:21,based on the new facet versions  ensure existing project creation wizard pages handle the  new  versions   ,518383.0
519302.0,Platform,UI,CLOSED,DUPLICATE,Quick Switch Editor: in list items the filter text should be highlighted,2019-12-18 00:09:10,if the filter field of the quick switch editor   dialog is used the filter text should be highlighted in the list items to make it clear why an item has been filtered     a  filter text in bold like in quick access    b  non filter text in bold like in   if you enter  eclipse f   i would prefer b   see bug  ,552144.0
520059.0,OCL,Core,RESOLVED,DUPLICATE,[oclstdlib] Add groupBy to Tuple,2018-10-22 07:35:07,in     papers   pdf frederic jouault advocates an optimized groupby as is common with sql etc   groupby is well known from database query languages such as sql  listing     gives an example implementation of this operation in ocl  given a collection   and a function to get a key from each of its elements    we return one tuple per unique key  this tuple contains the key  and a collection of all elements from mycollection for which getkey returns that key  the main issue is that there is a select nested inside of a collect  this results in quadratic performance  we discovered this issue by using the visualvm cpu profiler  listing      possible implementation of groupby in ocl l e t   k e y s       s e t      m y c o l l e c t i o n   c o l l e c t   e   getkey    −   a s s e t     i n k e y s −   c o l l e c t   key   tuple   key     key     e l e m e n t s    m y c o l l e c t i o n −   s e l e c t   e   getkey       key          ,540353.0
520186.0,Platform,Releng,CLOSED,DUPLICATE,Publish Oxygen to Maven Central,2017-08-31 21:00:49,as of bug   the platform artifacts have been published to maven central   until now the oxygen binaries are missing  would it be possible to also make oxygen available on maven central   ,510072.0
520449.0,EGit,UI,CLOSED,DUPLICATE,"[Staging View] Allow action ""Assume Unchanged"" and ""Untrack"" from Unstaged Changes list",2017-08-02 06:40:20,sometimes i have changes in the unstaged changes list which i do not want to commit and rather want to mark them assume unchanged  to do so  i have switch perspective  select the file and perform the context action  team   advanced   assume unchanged    it would be convenient to allow this action directly in the staging view ,381158.0
521658.0,Platform,Text,CLOSED,DUPLICATE,Spell checker and correction works only in C editor but not in all other editors.,2017-08-31 07:14:08,i m using ubuntu     i ve installed in the same eclipse oxygen installation cdt pdt and jsdt  mylyn  i ve enabled windows preferences editor texteditor spelling   inside c editor editing c file all seem work right  mispelled word are red underlined ans word suggestions are given on mouse over   but spell check is not working in all other editors  php js all other txt files mylyn task editors ,185695.0
526846.0,Mylyn,Tasks,RESOLVED,DUPLICATE,"New Task - Context-View ""Actions"" ist to small",2017-11-16 13:19:57,new task   context view  actions  ist to small  functionaliy of the controls on the left side limited ,520715.0
527033.0,JDT,Text,CLOSED,DUPLICATE,Hovering over Outline View entries should show their JavaDoc Text,2017-11-10 01:27:23,created attachment   mock up of what i think this would look like  it would be helpful for navigating code if the outline view   was able to show the javadoc code when hovering over entries  similar to hovering over entries in the java editor itself ,30801.0
527147.0,Equinox,p2,CLOSED,DUPLICATE,Unnecessary repo refetch,2020-03-26 12:15:51,when displaying the contents of a repo in the install  available software dialog  toggling  group items by category  causes the repo to be refetched  surely it has already been fetched and just needs a reformatting for display  particularly noticeable irritating for a large repo such as simrel ,512360.0
527362.0,Equinox,Framework,RESOLVED,DUPLICATE,Add JavaSE-10,2017-12-18 11:01:16,add javase       we either need this in the   branch   or   ,527353.0
527507.0,EMF,Core,CLOSED,DUPLICATE,GenAnnotationValidator,2018-02-12 06:35:02,bug   introduces an eannotationvalidator with a     genmodel implementation   i naively thought that this would allow genannotations to be characterized  wrong   we need the eannotation validator support to be  cloned  for genannotation   one additional complexity is that the genmodel editor currently lacks a new content menu entry  creation via new genannotation also needs support ,264784.0
527730.0,Mylyn,Core,CLOSED,DUPLICATE,Software update fails,2017-11-25 05:27:04,   configuration details    product  eclipse            installed features   org eclipse platform                 an error occurred while collecting items to be installed session context was    no repository found containing  osgi bundle org eclipse mylyn wikitext         no repository found containing  osgi bundle org eclipse mylyn wikitext ant         no repository found containing  osgi bundle org eclipse mylyn wikitext asciidoc         no repository found containing  osgi bundle org eclipse mylyn wikitext asciidoc ui         no repository found containing  osgi bundle org eclipse mylyn wikitext confluence         no repository found containing  osgi bundle org eclipse mylyn wikitext confluence ui         no repository found containing  osgi bundle org eclipse mylyn wikitext context ui         no repository found containing  osgi bundle org eclipse mylyn wikitext help ui         no repository found containing  osgi bundle org eclipse mylyn wikitext html         no repository found containing  osgi bundle org eclipse mylyn wikitext markdown         no repository found containing  osgi bundle org eclipse mylyn wikitext markdown ui         no repository found containing  osgi bundle org eclipse mylyn wikitext mediawiki         no repository found containing  osgi bundle org eclipse mylyn wikitext mediawiki ui         no repository found containing  osgi bundle org eclipse mylyn wikitext osgi         no repository found containing  osgi bundle org eclipse mylyn wikitext tasks ui         no repository found containing  osgi bundle org eclipse mylyn wikitext textile         no repository found containing  osgi bundle org eclipse mylyn wikitext textile ui         no repository found containing  osgi bundle org eclipse mylyn wikitext tracwiki         no repository found containing  osgi bundle org eclipse mylyn wikitext tracwiki ui         no repository found containing  osgi bundle org eclipse mylyn wikitext twiki         no repository found containing  osgi bundle org eclipse mylyn wikitext twiki ui         no repository found containing  osgi bundle org eclipse mylyn wikitext ui         no repository found containing  org eclipse update feature org eclipse mylyn wikitext editors feature         no repository found containing  org eclipse update feature org eclipse mylyn wikitext feature        ,527587.0
529353.0,Community,Process,CLOSED,DUPLICATE,Project handbook provides no instructions on how to create a CQ,2018-01-03 13:51:01,proposal bugs typically contain the following text     bug cgi id   product component  community   proposals and reviews      comment    from kasandra darwin  kasandra darwin eclipse foundation org      your next step is to submit an initial contribution     for review by the ip team   please do not commit any code to an eclipse foundation git repository until after you receive the ip team s approval   ip requests are referred to as contribution questionnaires      when the initial cq receives  check in  and or  full approval  you are now ready to check the initial project code contribution into your project s repository         ip initial contribution   navigating to the handbook  i cannot find clear instructions on how to actually create a cq    ip cq  should some links instructions be added ,489588.0
530013.0,Platform,Debug,CLOSED,DUPLICATE,Key Binding for all External Tools,2018-07-22 05:50:55,would be nice if i could add a key binding to an arbitrary external tool  not only the  last lauched  ,29580.0
530151.0,z_Archived,Recommenders,CLOSED,DUPLICATE,Unresolved bundles: org.eclipse.recommenders.templates.snipmatch.rcp,2019-07-24 14:36:26,a longer description  unresolved bundles  org eclipse recommenders templates snipmatch rcp,529513.0
531045.0,JDT,Core,RESOLVED,DUPLICATE,[10][dom] Need API to provide the resolved type for 'var',2018-03-11 23:03:33,bug   will need an api from jdt core to provide the resolved type for  var  ,527558.0
531129.0,Community,Website,CLOSED,DUPLICATE,Replace captcha mechanism,2018-05-09 10:50:19,created attachment   screenshot  from user feedback on twitter     and possible also the reason for bug   it should be considered to employ another captcha mechanism on the account registration page      captcha indeed looks a bit ugly and sometimes hard to read               ,514660.0
531381.0,JDT,UI,CLOSED,DUPLICATE,Add cleanup for redundant string operations,2021-01-28 15:25:44,the following code contains several examples for redundant string operations  they should be removable by a cleanup operation  additionally an  unnecessary code  warning could be raised and quick fix provided    public class redundantstringoperations     private static final string foo    foo        public static void main        system out println       tostring on string is redundant     system out println         intern on a constant is redundant          stringbuilder sb   new stringbuilder      empty string param is superfluous     sb append                                 statement is a noop     system out print                          statement is a noop      ,568472.0
531410.0,Sirius,Core,CLOSED,DUPLICATE,Use only intrinsic identifiers for Sirius models (both aird and VSMs),2018-10-19 12:48:23,currently  the aird models used by sirius assume an xmi based serialization  as they rely on the  xmi id  attributes to identify the elements  this can cause issues in terms of stability when moving elements into different resources  especially if some of these resources are not xmi based ,525261.0
531604.0,z_Archived,m2e,CLOSED,DUPLICATE,Sort Maven dependencies container,2021-04-19 13:27:25,in a maven project  the  maven dependencies  container could list its entries in alphabetic order  sorted by name   even simple projects tend to have a large number of transitive dependencies  presenting them in sorted order would help find a specific library  imported in the project ,223318.0
533460.0,Platform,Debug,CLOSED,DUPLICATE,Clear Console - enable assigning shortcut to it in General->Key (shotcut bindings menu at Ctrl+Shift+L twice),2020-05-24 07:32:31,it is nice to press a key shortcut to clear console instead of finding a small icon for that  but it is impossible to assign a shortcut for that   there is no respective option in general  key     i would be nice to add possibility to assign shortcut to  say   clear console  in key bindings menu       configuration details    product  eclipse            installed features   org eclipse platform          ,81461.0
533569.0,Platform,UI,CLOSED,DUPLICATE,Editor windows disappear - happened in lot of releases,2018-06-08 16:32:25,open a few files or more files for editing    quickly hover the mouse over the tabs    few tabs will disappear      configuration details    product  eclipse            installed features   org eclipse platform          ,428697.0
533809.0,Platform,Text,CLOSED,DUPLICATE,setLine Space in Editor,2018-04-19 09:10:13,in idea  you can set the line spacing of the editor it can be a decimal number  because some of the font spacing is too large or too small  can eclipse provide such a function ,26765.0
534580.0,Platform,SWT,CLOSED,DUPLICATE,Shortcut keys are not respecting the currently selected keyboard layout,2018-05-11 16:35:45,when i use any keyboard shortcut   eclipse does not respect the keyboard layout i have selected  but seems to use the us keyboard instead  this seems like the same behaviour seen in bug   but i am on eclipse        so this should have been fixed   i use a linux os   which has libgtk in version        the keyboard layout i use in my session is the neo keyboard layout  the system keyboard layout is set to normal german layout    i did not change the layout while eclipse was running   more system information                          output of  setxkbmap  query   rules       evdev model         layout      de de us gb variant     neo     attached keybindings log contains output from  eclipse  debug options  with attached options file where i did the following operations     ctrl c    copy seems to work    ctrl v    this closes the editor window     ctrl ä       ctrl p    this pastes the text previously copied   xev for the same commands shows the following events  keypress event  serial    synthetic no  window        root    subw    time       root        state    keycode      same screen yes      xlookupstring gives   bytes       xmblookupstring gives   bytes       xfilterevent returns  false  keypress event  serial    synthetic no  window        root    subw    time       root        state    keycode      same screen yes      xlookupstring gives   bytes           xmblookupstring gives   bytes           xfilterevent returns  false  keyrelease event  serial    synthetic no  window        root    subw    time       root        state    keycode      same screen yes      xlookupstring gives   bytes           xfilterevent returns  false  keyrelease event  serial    synthetic no  window        root    subw    time       root        state    keycode      same screen yes      xlookupstring gives   bytes       xfilterevent returns  false  keypress event  serial    synthetic no  window        root    subw    time       root        state    keycode      same screen yes      xlookupstring gives   bytes       xmblookupstring gives   bytes       xfilterevent returns  false  keypress event  serial    synthetic no  window        root    subw    time       root        state    keycode      same screen yes      xkeysymtokeycode returns keycode        xlookupstring gives   bytes           xmblookupstring gives   bytes           xfilterevent returns  false  keyrelease event  serial    synthetic no  window        root    subw    time       root        state    keycode      same screen yes      xkeysymtokeycode returns keycode        xlookupstring gives   bytes           xfilterevent returns  false  keyrelease event  serial    synthetic no  window        root    subw    time       root        state    keycode      same screen yes      xlookupstring gives   bytes       xfilterevent returns  false   attached output of  xkbcomp  display output xkb  and  xmodmap  pke      configuration details    product  eclipse            installed features   org eclipse platform          ,533395.0
534757.0,JDT,UI,CLOSED,DUPLICATE,Use Javadoc @deprecated for code repair proposal,2018-06-19 08:18:47,  if i  deprecate a used method  also adding a  deprecated comment  eclipse complains that i m using a deprecated variable    and it displays the  deprecated message that suggests the replacement  but eclipse seems unable to extract the info from the doc to suggest a code fix  a code fix proposal would be nice  however     i m talking about a comment like   deprecated use   link  tail   instead    here i d expect that eclipse suggests a replacement for the deprecated variable with tail  ,16258.0
534878.0,Community,Cross-Project,CLOSED,DUPLICATE,migrate aggrcon and aggr files to a maven build (pom.xml + category.xml),2020-10-09 05:16:12,here s a few script examples of building an update site from a pom   category xml file  and a list of upstream repos            build sites tree master aggregate coretests site    so instead of a convoluted bunch of  aggr and  aggrcon files  we would only need a pom that lists the urls from which to mirror  and a category xml file that lists the ius to include in the site ,500769.0
535440.0,JDT,Core,CLOSED,DUPLICATE,Join 'if' statement with outer 'if' statement should keep comments for outer 'if',2018-06-05 04:11:11,i have this code  if                if nothing is selected then select the first tab   if      null        setselectedtab          i do a quickfix to join the two if s and the result is this  if           tabcontentpanel getcontent     null      setselectedtab      which is correct from a javacode point of view     but i lost my comment  it would be nice to keep this comment so i expect the following result  if           tabcontentpanel getcontent     null         if nothing is selected then select the first tab   setselectedtab    ,250142.0
535844.0,EGit,UI,CLOSED,DUPLICATE,EGit should respect the commit.template without any mylyn tasks,2020-01-04 09:05:52,actually its only possible to use a commit message template when also using mylyn tasks  egit should respect the commit template setting of user git configuration in any situation  please add this functionality ,446355.0
536061.0,CDT,cdt-source-nav,CLOSED,DUPLICATE,Automatic prompting of completions,2018-06-19 18:20:05,eclipse autocompletion suggestions are great but need to be triggered by ctrl space in eclipse cdt  it would be awesome if they popped up automatically   kdevelop   does this and it s a nice feature ,229924.0
